CustomerID,TransactionDate,TransactionType,Description,Amount
5527,2024-11-27,Payment,Table then deep war ask about.,1030.28
5527,2025-01-17,Deposit,Beautiful before than daughter.,1214.3
5527,2024-11-28,Withdrawal,Particular traditional food already drop main.,1299.05
5527,2025-02-25,Transfer,Trial condition never color vote.,435.36
5527,2024-10-19,Payment,Here hand play.,1695.0
5527,2024-12-05,Withdrawal,Tv floor nation yes dream character.,-1323.49
5527,2025-02-02,Deposit,Unit heavy free voice trial.,-1652.72
5527,2025-02-12,Transfer,Good cost support paper.,-592.95
5527,2025-02-16,Payment,Happen break as clear stay.,-18.13
5527,2024-11-01,Payment,Follow key how task including husband.,11.1
5527,2025-03-03,Transfer,Good remain himself magazine.,-620.9
5527,2024-12-29,Deposit,Mrs accept do its stand strategy.,-1200.33
5527,2024-10-24,Withdrawal,Argue quite recognize truth certain still.,496.07
5527,2025-03-17,Deposit,However son development brother.,-917.12
5527,2025-02-14,Deposit,Possible worker coach suffer effect interesting huge.,1332.17
5527,2025-01-01,Deposit,Begin hold type.,-222.81
5527,2024-12-22,Payment,Modern structure resource what.,141.17
5527,2024-11-26,Payment,Wish less current able star.,-1376.58
14340,2023-11-17,Transfer,Military election ok tough debate.,266.26
14340,2024-01-12,Deposit,Us star help.,1620.93
14340,2025-02-08,Deposit,Cost without task animal pattern.,1184.25
14340,2024-05-16,Transfer,Son treatment heart check service at.,-682.04
14340,2024-06-19,Payment,Marriage gun personal.,-1572.38
14340,2024-01-07,Withdrawal,Investment page maintain somebody.,-1137.46
14340,2024-08-19,Transfer,Order only test black reach physical.,1125.04
14340,2023-08-31,Payment,Us area admit somebody myself.,-1455.38
14340,2024-08-18,Withdrawal,Almost politics site large.,794.13
14340,2022-08-20,Payment,Modern growth other no much adult.,-497.33
14340,2023-09-25,Fee,Science relationship stand for son.,-807.87
14340,2023-01-09,Transfer,Behind third animal debate main.,1183.77
14340,2024-09-06,Fee,Throughout eight make line price about.,1335.83
14340,2024-10-24,Fee,Personal debate week floor and during.,1341.7
14340,2022-11-11,Fee,Even organization prevent young.,-32.07
98547,2024-01-25,Deposit,Social address think act many.,1366.25
98547,2022-11-19,Transfer,Then charge order hear.,178.66
98547,2023-05-27,Withdrawal,Apply should kind in likely.,1750.12
98547,2025-02-05,Payment,Hope exactly staff.,-280.3
98547,2023-05-22,Withdrawal,Position agreement enjoy themselves those.,-1151.64
98547,2023-10-25,Transfer,Very economic fight.,-1788.92
98547,2022-11-20,Transfer,Despite nation fill.,889.3
98547,2023-07-11,Payment,Morning need laugh cultural book.,772.39
98547,2024-08-30,Deposit,Quality call coach thousand.,882.79
98547,2024-03-17,Transfer,Soldier natural family.,-439.93
98547,2022-12-03,Withdrawal,Live life social case find same.,-969.9
98547,2024-06-01,Deposit,Day dream glass whose age.,-1090.92
98547,2025-03-04,Payment,Step pick compare what central.,-850.66
98547,2023-09-27,Payment,Imagine land kind own.,-989.55
98547,2024-03-12,Fee,Young toward task network work.,-1050.0
98547,2024-07-24,Transfer,Agency growth yet phone floor over.,1718.29
98547,2023-01-16,Payment,Nothing religious series television quality.,242.01
98547,2024-03-08,Withdrawal,Perhaps technology method price finish yeah.,-1866.27
98547,2023-10-16,Deposit,Teach young key tonight listen evidence.,1585.35
98547,2024-10-15,Deposit,Add radio Mr always over already compare.,1930.2
98547,2023-04-20,Transfer,Forget specific bit.,837.59
98547,2024-02-29,Transfer,Dream set think explain everything school.,-1047.81
6637,2023-09-30,Transfer,Order drop surface final.,117.85
6637,2024-09-02,Transfer,North suggest expect cold myself.,-1381.2
6637,2024-03-21,Withdrawal,Land couple your back such own.,1343.18
6637,2023-10-20,Payment,Or people sound stuff term its.,1866.6
6637,2023-05-20,Transfer,Relationship network set.,-1237.35
6637,2024-11-16,Transfer,We land green nearly future our.,944.25
6637,2024-02-28,Payment,Art type dinner.,341.19
6637,2023-06-14,Withdrawal,Sing fund play dog however second.,-1528.01
6637,2024-05-31,Deposit,Now describe product interview.,-1482.94
6637,2025-01-07,Transfer,Tax myself bit.,-344.99
6637,2023-09-16,Transfer,Term up half detail detail event.,-324.26
6637,2023-07-06,Deposit,Account course exactly.,-1684.58
6637,2025-03-03,Payment,May week evidence.,1586.39
6637,2024-11-05,Withdrawal,Skin even including natural decade.,1931.47
6637,2023-07-25,Deposit,Amount huge sport.,1386.5
6637,2024-10-05,Transfer,Whom opportunity free direction.,1492.35
6637,2024-09-15,Fee,Will toward very.,-752.26
6637,2024-08-25,Withdrawal,At significant artist especially establish.,-555.91
6637,2025-02-12,Transfer,Debate that president stop interesting season.,609.13
6637,2025-03-17,Transfer,Detail information result owner.,-467.68
92603,2025-01-25,Fee,Short want even customer beat.,798.74
92603,2024-09-24,Transfer,True long tax unit lawyer think.,-1658.07
92603,2025-03-06,Withdrawal,Because here history.,-928.84
92603,2024-12-28,Fee,Hand marriage defense serve half.,-1634.33
92603,2024-11-07,Deposit,Boy approach might left.,1011.85
92603,2024-10-11,Fee,Ten peace different.,-1485.45
92603,2024-09-25,Payment,Will start perhaps discussion raise last.,-489.02
92603,2025-02-27,Payment,Policy fast until condition.,1472.12
92603,2025-03-11,Transfer,Course job smile try physical walk.,-323.16
92603,2025-03-11,Fee,When become since good drive.,1931.75
92603,2025-02-21,Fee,Language very southern majority this.,-1579.81
92603,2025-01-11,Fee,Similar people head than trial.,1153.06
92603,2024-11-08,Transfer,Impact development owner.,1671.07
92603,2025-02-12,Fee,Offer together environmental city.,-1207.9
92603,2025-01-26,Withdrawal,Happy tree player process moment sell.,-1793.07
92603,2024-09-23,Deposit,Up course opportunity back focus collection kind.,-912.79
92603,2024-10-27,Transfer,Wear then art which today bad.,1553.38
92603,2025-03-22,Payment,Such animal smile old.,1311.94
92603,2025-01-24,Fee,Race ago say sea allow.,-1680.49
92603,2024-11-21,Withdrawal,Guy discover run out wrong together.,-289.22
92603,2024-11-09,Deposit,Policy cold ten.,-305.55
92603,2025-01-05,Fee,Ahead society hear authority.,-1457.09
92603,2024-12-11,Deposit,Cell reveal student.,-833.07
92603,2025-02-07,Withdrawal,Support stuff exist travel.,-1585.34
92603,2025-03-13,Transfer,Question try big culture suggest.,-957.33
92603,2024-10-11,Deposit,Soon perhaps a seem policy relationship.,709.23
92603,2025-02-02,Payment,Deep draw form no back pick.,1920.39
92603,2025-02-09,Withdrawal,Most moment say themselves ahead.,291.59
92603,2025-02-14,Transfer,Born table real.,1451.49
35721,2024-01-09,Transfer,Meeting phone until.,1639.14
35721,2022-11-18,Payment,Theory fish officer book.,-1379.48
35721,2024-10-23,Fee,Effort main consider to.,1428.12
2388,2024-06-11,Withdrawal,Safe establish meet.,360.19
2388,2021-11-28,Withdrawal,Back her consumer.,-1847.7
2388,2023-12-21,Fee,Pressure much most food your.,1129.89
2388,2021-11-17,Transfer,Over cost mean affect.,608.22
2388,2022-04-17,Fee,Enough trouble machine safe country hotel.,-16.45
2388,2025-03-08,Withdrawal,Character safe likely budget practice.,1451.1
2388,2024-09-24,Payment,Model story Mr Mrs.,-313.1
2388,2025-03-20,Withdrawal,Let accept natural focus article.,189.73
2388,2022-04-05,Transfer,Own Congress second cultural.,-380.19
2388,2022-09-04,Payment,National modern far.,-1172.99
2388,2022-12-26,Transfer,Above security already.,747.89
2388,2025-02-17,Transfer,Event purpose manager seem beautiful.,-695.53
2388,2023-03-22,Transfer,All teacher artist sing history win.,1990.68
2388,2025-03-19,Fee,I successful moment begin something.,861.63
2388,2022-05-09,Transfer,Deal to along.,-306.71
2388,2023-11-07,Transfer,Girl say this themselves.,-1012.23
2388,2024-07-05,Transfer,Decade daughter series each.,1936.32
2388,2024-04-16,Fee,Environmental all north walk year.,-1280.98
2388,2024-12-21,Payment,Discover war consider get.,1397.96
2388,2022-08-16,Withdrawal,Scientist environmental effect experience.,-201.87
2388,2022-03-06,Transfer,Start yourself party figure this.,234.75
2388,2023-03-20,Transfer,Capital attention identify.,-1663.32
2388,2021-11-07,Transfer,Nor here defense project.,1619.42
57592,2024-12-12,Deposit,Loss everyone term.,1642.68
57592,2024-09-17,Payment,Agreement significant building method time.,-1692.78
57592,2025-03-19,Transfer,Provide through in prepare miss staff.,-970.6
57592,2025-01-17,Withdrawal,Pay role medical.,84.36
57592,2025-02-13,Fee,Be down series activity know technology.,828.12
57592,2024-11-18,Transfer,Program thought toward imagine maybe another.,-1292.14
57592,2025-01-25,Fee,Education live increase two.,259.12
57592,2025-02-20,Payment,Central room scientist help.,1596.5
57592,2025-01-22,Fee,Capital hold debate.,-1564.91
57592,2024-08-26,Deposit,Move mission environment.,-913.29
57592,2025-01-29,Transfer,Include happy culture treatment.,-859.91
57592,2024-10-15,Payment,These beautiful street PM rather.,1364.96
57592,2025-03-04,Withdrawal,She under modern easy very animal campaign.,1639.3
57592,2024-10-12,Fee,Democrat draw issue wife political film.,-517.32
57592,2024-12-30,Withdrawal,Still gun public class.,1585.98
57592,2025-03-10,Deposit,View all fire.,436.27
41888,2024-10-16,Transfer,Hot coach like that.,1152.46
41888,2023-01-09,Deposit,Public before support human minute southern.,1001.37
41888,2024-12-25,Withdrawal,Travel become just.,-139.09
41888,2024-11-02,Payment,Finish each read hundred.,1233.38
41888,2024-12-15,Deposit,Source focus exist scene.,-1919.91
41888,2023-06-26,Deposit,Continue admit lot new.,712.31
41888,2023-07-27,Transfer,Tonight cut within.,-1582.84
41888,2023-07-10,Payment,Case people so black law card.,-792.87
41888,2022-07-03,Deposit,Chance court present.,-1753.19
41888,2022-05-05,Fee,Less believe how increase guess so.,727.87
41888,2025-01-27,Transfer,Water water staff agent less.,-280.95
41888,2024-11-24,Deposit,Author chair religious.,-1323.21
41888,2024-02-08,Transfer,Commercial read nation be.,-1039.58
41888,2022-11-24,Deposit,Relate serve prove culture mother write.,-373.52
41888,2022-11-12,Payment,Society participant our.,1493.68
41888,2023-08-17,Payment,Church enter important.,985.48
41888,2022-11-17,Deposit,Main image yet consumer.,-498.78
41888,2025-01-22,Payment,Board painting would.,-138.82
41888,2022-01-20,Payment,Crime scientist step.,310.12
41888,2023-04-09,Transfer,Leg star big short.,1440.83
41888,2024-10-14,Withdrawal,Own stage away.,-579.78
41888,2023-05-14,Fee,Available great avoid task success.,-446.0
41888,2024-09-11,Withdrawal,Model white necessary radio center.,1546.3
41888,2024-03-01,Fee,Key American concern.,-1289.01
41888,2024-03-21,Payment,Wife near two partner travel.,1987.4
41888,2024-03-18,Payment,Huge enter consumer special thus.,804.25
41888,2022-04-11,Withdrawal,Second right they.,-721.68
41888,2023-08-28,Withdrawal,Quality audience she speech culture.,549.5
41888,2022-06-08,Deposit,Fear poor training hit.,-20.82
19587,2024-11-29,Withdrawal,Usually tonight suggest.,829.59
19587,2025-01-26,Payment,Those like return.,-60.69
19587,2024-11-19,Deposit,Conference population improve change same.,-1367.75
19587,2024-12-08,Payment,Month network dog.,467.75
19587,2025-02-28,Withdrawal,Win play paper assume.,-786.12
19587,2025-03-18,Deposit,Around expert whose black woman avoid.,33.43
19587,2025-02-24,Withdrawal,Detail lawyer road crime especially skin.,1474.52
19587,2025-01-17,Payment,Research trade realize art.,389.33
19587,2025-02-08,Deposit,Ever community space participant chance.,-1032.13
19587,2024-09-22,Transfer,Spend sell five lot hundred.,374.5
19587,2025-03-14,Fee,Bad floor everybody road.,1789.72
19587,2025-01-16,Transfer,Know former candidate environmental already player.,186.38
19587,2025-01-24,Deposit,Success field south.,-1481.45
19587,2024-10-12,Deposit,Open dog blue here.,1391.0
19587,2024-11-24,Transfer,Wide run after national.,-1174.92
19587,2025-01-16,Withdrawal,Detail choice practice five group.,1171.98
19587,2024-10-09,Payment,Single program test ahead deep detail.,-396.8
19587,2024-09-25,Payment,Modern show be.,-549.06
19587,2025-02-19,Deposit,Kitchen past source concern.,317.54
71511,2024-04-28,Withdrawal,Age those close.,-1552.63
71511,2023-01-19,Transfer,Similar help get.,-642.07
71511,2023-08-07,Payment,Reality marriage exist upon green everybody.,-1097.77
71511,2022-06-27,Withdrawal,Good leader there find hair build.,-852.78
71511,2025-02-06,Payment,Perhaps to among.,1597.54
71511,2022-06-02,Deposit,Floor truth buy outside describe must.,604.48
71511,2023-09-25,Withdrawal,To much than.,-241.69
71511,2024-10-29,Deposit,Security exactly accept Democrat.,1006.35
71511,2020-11-27,Withdrawal,Think us among forget sell remember.,-658.98
71511,2024-10-04,Deposit,Hit such positive.,1727.17
71511,2023-02-24,Withdrawal,Fight couple woman week sound miss.,-839.8
71511,2024-10-17,Payment,Music kid wonder simply physical receive.,555.72
71511,2021-12-31,Transfer,Drive read another letter.,669.0
71511,2021-07-16,Transfer,State open television item color anyone.,1220.58
71511,2023-02-25,Deposit,Next you buy control for.,-1326.05
71511,2024-01-11,Transfer,School son score cover increase.,-299.51
71511,2024-07-23,Fee,Hot focus check foreign growth fill.,1852.77
71511,2021-05-11,Deposit,Game key change.,702.08
71511,2024-04-12,Deposit,Research anything act appear.,682.46
71511,2023-02-14,Transfer,Through care from.,311.01
71511,2021-03-11,Payment,Bar threat news it.,-1819.26
71511,2020-06-01,Fee,Behavior opportunity near address item.,-842.45
71511,2025-02-09,Transfer,Support off tell production read.,1440.39
71511,2021-08-02,Deposit,It security scientist half.,-664.36
71511,2022-03-11,Fee,Reflect cold show cell effort collection.,1155.77
71511,2020-05-13,Payment,Idea positive discover nice after.,-1858.4
46205,2024-09-22,Transfer,Peace hold place cup article.,509.34
46205,2024-03-01,Transfer,Stock husband experience night should.,-1791.58
46205,2024-12-31,Withdrawal,Occur level shake least drop agent.,-83.22
46205,2022-12-08,Deposit,Hotel foot avoid future political.,43.96
46205,2023-04-02,Deposit,Save big southern fly rich.,-1009.49
46205,2024-05-08,Transfer,Fire system enough loss.,-572.41
46205,2024-10-03,Fee,Recent ball instead other quality but.,1209.55
46205,2024-10-30,Deposit,Eight media few.,-840.05
46205,2025-03-07,Withdrawal,Seven those challenge future.,-1787.13
46205,2024-01-26,Transfer,Cell simply per.,-1534.65
46205,2024-03-24,Fee,Training get contain prove himself western.,-1722.85
46205,2024-02-01,Fee,Book body little.,-762.25
46205,2023-12-18,Fee,Likely necessary summer history customer realize.,559.35
46205,2024-10-16,Deposit,Article gun coach trade.,1284.13
46205,2023-12-06,Deposit,Tax nature field how cup others.,819.42
46205,2024-04-29,Fee,If set budget.,892.09
46205,2025-03-20,Transfer,Wear night for brother.,-805.42
46205,2025-01-05,Payment,Would many before leader.,607.89
51656,2022-02-11,Fee,Road during land exactly call.,625.73
51656,2022-05-31,Deposit,Cover itself sister avoid leader.,1687.18
51656,2021-06-03,Fee,Avoid whose free meet teach pick.,1582.21
51656,2022-12-24,Transfer,Upon argue follow performance modern.,81.3
51656,2023-12-22,Withdrawal,Should course he analysis within.,1348.73
51656,2024-07-31,Transfer,Matter cell option sort guy.,141.63
32936,2024-10-29,Transfer,Action report hit.,978.79
32936,2024-11-16,Withdrawal,Pressure small write soldier.,1899.41
32936,2025-02-03,Deposit,Young recognize identify heavy responsibility.,1454.58
32936,2024-11-30,Withdrawal,Film half check value.,-409.95
32936,2024-08-06,Withdrawal,However actually question response.,272.02
32936,2025-03-09,Fee,Else market investment enjoy take.,876.88
32936,2025-02-22,Withdrawal,Sister ago such left.,-1440.08
32936,2025-01-16,Withdrawal,Question she team him yourself.,190.26
32936,2024-07-30,Fee,By about speech throw challenge trouble.,1244.87
32936,2024-08-16,Fee,High share address audience order television.,627.62
32936,2024-10-09,Fee,Community nation might.,279.36
32936,2025-03-03,Transfer,Tax director draw face get.,-1653.63
32936,2024-12-11,Transfer,Small though check paper.,-1260.05
32936,2024-10-10,Withdrawal,Individual international understand house rest million.,1853.18
32936,2024-11-15,Deposit,Movement central wait TV above show.,415.49
32936,2025-03-08,Transfer,Audience reach especially.,1363.2
32936,2024-10-03,Deposit,Assume head blue walk election growth.,-1120.84
32936,2025-01-07,Fee,Whatever again near election.,927.67
32936,2024-12-13,Withdrawal,Light lawyer despite process avoid.,1853.73
32936,2024-10-12,Fee,Ball responsibility key.,-1014.47
32936,2025-02-23,Payment,Drive party bar develop turn.,95.76
32936,2025-01-24,Transfer,Already simply lose then election.,784.0
32936,2024-07-05,Deposit,What figure way.,-1132.45
32936,2025-02-14,Withdrawal,Including next phone.,974.74
32936,2024-12-20,Transfer,Form action safe.,1669.21
32936,2024-10-13,Transfer,Girl foot have authority.,1815.63
32936,2024-08-14,Withdrawal,Clear pay recently course offer.,-1865.24
32936,2024-07-14,Deposit,Teach film instead leader assume.,1799.01
27602,2024-09-14,Transfer,None forward concern.,-1952.08
27602,2024-08-18,Fee,Night policy more image instead.,1059.08
27602,2021-12-14,Transfer,Establish employee then drug.,1518.37
27602,2024-07-31,Deposit,Loss partner machine.,1124.88
27602,2024-09-14,Fee,Night success yes.,-609.43
27602,2022-03-28,Fee,Various television fine almost.,-100.22
27602,2024-01-29,Fee,Ability game help commercial last market.,1100.87
27602,2021-08-08,Fee,Matter anyone full.,-419.43
27602,2022-08-11,Payment,Maintain western interesting customer.,-1173.23
82491,2024-09-24,Fee,Add contain water economy without also.,-1162.36
82491,2024-08-08,Transfer,Third can top early ability rest.,926.42
82491,2023-05-01,Withdrawal,About risk wait.,494.87
82491,2023-04-08,Fee,Indeed specific local full television.,238.78
82491,2024-09-25,Fee,Man big Democrat.,1018.15
82491,2023-09-24,Deposit,Such agency book crime.,-574.72
82491,2024-01-19,Payment,Child poor they by.,738.86
82491,2024-11-30,Withdrawal,Media kid into although court see.,983.72
82491,2023-06-19,Deposit,At seven account far.,-433.2
82491,2023-03-20,Withdrawal,Down want rock right.,1068.79
82491,2024-12-05,Deposit,Matter central step stop.,989.23
44510,2024-06-01,Transfer,Likely you face like agree.,767.83
44510,2025-01-11,Transfer,Couple likely together now big turn.,1591.1
44510,2023-07-24,Payment,Keep for realize.,1891.62
44510,2024-02-01,Deposit,Change start week kitchen animal produce.,1464.85
44510,2023-08-25,Transfer,Story physical sport.,-1634.77
44510,2023-07-09,Payment,She imagine tend up best three.,312.65
44510,2023-10-08,Fee,Feeling generation outside provide usually away.,1044.84
44510,2023-07-20,Deposit,While reach religious.,333.33
44510,2023-07-19,Deposit,Night say Congress decision prevent rich.,-87.21
44510,2023-06-14,Payment,Data join whose determine.,-1112.75
44510,2025-01-27,Deposit,Have certain pattern student.,1083.74
44510,2023-07-15,Deposit,Local assume which employee traditional.,1211.41
44510,2024-05-02,Withdrawal,Four piece whom share.,-1555.41
44510,2024-07-26,Withdrawal,Seek fund according dinner family.,-208.98
44510,2024-07-06,Deposit,Evidence person smile eye although.,1831.73
44510,2024-06-27,Fee,Phone pay face beat.,770.11
44510,2024-05-03,Withdrawal,Southern product table light.,-1587.34
44510,2023-09-30,Deposit,Effect bed book but reason another.,399.61
46982,2025-02-01,Deposit,Goal prove because.,-1522.52
46982,2025-03-04,Deposit,Door wall event partner raise.,-1939.39
46982,2025-03-07,Deposit,Operation pull suffer.,590.26
46982,2025-03-21,Fee,Apply according security.,-279.6
46982,2025-03-14,Fee,Score move reflect race happy.,892.31
46982,2025-03-04,Transfer,Perhaps likely society special task.,-1347.69
46982,2025-02-06,Withdrawal,Series main stay consumer.,-1827.66
46982,2025-03-18,Deposit,Poor worker wall.,405.99
46982,2025-02-20,Payment,Return community company before design.,-546.53
46982,2025-02-19,Payment,Around fly service while.,-1382.63
46982,2025-02-12,Withdrawal,Price final already environment impact.,-1023.09
46982,2025-02-25,Deposit,Face fly institution as member.,698.03
46982,2025-03-07,Withdrawal,Hot draw owner level growth.,-1946.07
46982,2025-03-03,Transfer,Again artist live structure.,-1570.65
46982,2025-02-27,Payment,With push official.,1668.3
46982,2025-03-14,Transfer,Happen meet test.,1531.34
46982,2025-03-13,Payment,Letter voice family travel policy you.,-1311.48
46982,2025-03-14,Payment,Will reflect fact southern whatever.,-1385.67
46982,2025-02-15,Transfer,Congress stage loss computer hot significant.,-1591.06
46982,2025-02-08,Fee,Rise budget natural source fine.,-1832.15
46982,2025-02-24,Withdrawal,Enough month to control now.,1632.63
46982,2025-03-13,Transfer,Might southern indeed tough catch western.,177.28
46982,2025-02-02,Deposit,Weight generation skill.,190.36
46982,2025-03-07,Transfer,Either positive likely born medical ask.,452.13
46982,2025-03-11,Payment,Thousand one brother easy.,1255.64
46982,2025-02-07,Transfer,Base pick age.,-811.2
46982,2025-02-02,Transfer,Beat can garden few.,-242.93
46982,2025-02-03,Fee,Republican carry authority.,1639.74
46982,2025-03-15,Payment,Girl sport collection.,701.93
86293,2024-09-02,Withdrawal,Thank face certainly.,1044.89
86293,2024-12-28,Fee,Hear material hot see peace person.,1488.23
86293,2021-11-20,Withdrawal,Produce up kitchen value level together.,-1687.89
86293,2022-02-11,Deposit,View look while item national.,-1935.64
86293,2021-12-29,Deposit,Us despite religious or east.,-1032.48
86293,2024-01-03,Transfer,Money result run.,586.66
86293,2022-05-02,Payment,Candidate against still grow white group.,1117.5
86293,2021-06-20,Withdrawal,Term notice defense own magazine open time.,1744.52
86293,2022-08-09,Fee,Bring high fire seem.,-301.2
86293,2021-11-11,Payment,Water trial agree age.,-1333.63
86293,2024-03-30,Withdrawal,Option nor near production.,-352.61
86293,2024-03-16,Deposit,Relationship feel system serve carry.,-58.21
86293,2023-05-06,Fee,Nothing notice information nice per.,1164.24
86293,2022-09-20,Deposit,While stop yes stay that.,1693.97
86293,2023-04-11,Deposit,Visit happy station particular rock drop.,1741.68
86293,2024-12-29,Payment,Fire miss hotel protect cup see.,1365.28
87243,2024-10-14,Withdrawal,Growth strong decide.,-552.56
87243,2025-01-10,Transfer,Free candidate site mouth.,-1456.49
87243,2023-08-26,Withdrawal,Camera PM big.,-1130.72
87243,2025-01-01,Transfer,Recent eye class wide power present.,-199.66
87243,2024-09-25,Transfer,Both different leader.,1244.82
87243,2023-05-10,Transfer,Program those she.,1343.92
87243,2024-07-20,Withdrawal,Mr edge whatever radio.,-425.68
87243,2024-03-02,Fee,Maybe natural chair begin policy positive.,1998.73
87243,2023-09-09,Withdrawal,Arrive grow behavior prove institution.,654.91
87243,2022-11-06,Payment,Real these attorney win ok himself.,363.21
87243,2022-11-07,Withdrawal,President range do turn wait.,120.66
87243,2023-01-03,Withdrawal,Career down store include reach.,1761.9
87243,2023-08-20,Transfer,Tv response single anything bill.,-1742.31
87243,2024-12-07,Payment,Free order law.,-1883.33
87243,2022-12-26,Payment,Under economic it.,-1994.47
87243,2024-09-23,Fee,Recognize yard unit color tax agency.,-1315.59
36192,2021-11-28,Payment,Network among election once society.,-736.84
36192,2024-06-08,Fee,Bill brother threat.,1911.51
36192,2024-11-25,Withdrawal,Send million shoulder interest different just.,-351.32
36192,2022-03-13,Withdrawal,Want free above sing.,1474.59
36192,2022-10-10,Deposit,Before rule huge account.,1459.92
36192,2020-11-03,Transfer,Or view energy.,559.96
36192,2025-03-07,Payment,Level fly oil common chair.,180.61
36192,2023-03-09,Withdrawal,Watch usually find.,-756.18
36192,2020-05-28,Transfer,Fact lead my.,990.12
36192,2023-10-13,Payment,Good debate contain class.,-1320.58
36192,2023-03-27,Payment,Huge hot energy college service difficult.,-224.77
36192,2021-02-02,Withdrawal,Religious type job.,-1534.39
36192,2020-11-17,Withdrawal,Audience turn sign success risk.,-1712.04
36192,2023-11-30,Fee,Prove I policy ground.,-1612.26
36192,2022-11-17,Fee,Street strategy into.,-75.85
36192,2021-05-17,Withdrawal,Where follow drop machine positive.,1481.36
36192,2022-12-12,Fee,Ago management decision within piece.,1384.45
36192,2020-10-07,Payment,Unit hope stage room.,-1128.71
36192,2023-04-04,Withdrawal,Offer tell office scene bring.,807.21
36192,2023-08-29,Withdrawal,Machine page position.,-1793.19
36192,2022-04-22,Withdrawal,Key front media notice interesting.,-415.39
36192,2024-09-06,Deposit,Into should arm.,363.32
36192,2023-07-21,Withdrawal,Have process type surface law training.,-821.84
36192,2022-08-16,Deposit,Mention though receive close discussion administration.,-1312.42
36192,2024-10-04,Withdrawal,Try can issue attention police business.,1497.93
36192,2020-12-12,Withdrawal,East military ask.,1110.74
36192,2022-07-20,Fee,Bill memory suggest box bed reality.,457.28
36192,2022-12-31,Transfer,Father along democratic us.,1199.32
32993,2025-02-10,Payment,Police contain father step control fight.,-710.77
32993,2025-02-08,Payment,Attention receive matter care cover.,402.58
32993,2024-09-21,Payment,Mention land cut.,-1000.58
32993,2024-12-27,Fee,Behavior look tree outside camera plant.,1679.81
32993,2024-12-21,Payment,Trade reason fish more leave and.,120.5
32993,2024-10-13,Deposit,Reduce write right.,-1376.66
32993,2024-08-18,Transfer,Sell form director.,-814.79
32993,2024-09-11,Transfer,First decide important.,456.96
32993,2024-10-16,Transfer,Deep only reflect environment discover quite pretty.,-1020.15
32993,2025-01-27,Transfer,Hope country sort.,763.37
32993,2025-01-13,Withdrawal,Population yourself hope he quickly ground.,1671.87
32993,2024-12-09,Withdrawal,That group condition behind peace then.,-42.81
32993,2025-02-11,Payment,Common quality level contain wish sign.,785.15
32993,2024-10-31,Withdrawal,Issue pressure matter social sign case.,-19.26
32993,2024-10-02,Transfer,Can five black pressure night that.,302.49
32993,2024-12-03,Withdrawal,Suddenly level avoid believe chair prove.,697.23
32993,2025-03-18,Transfer,Week face lay discover view.,1291.49
32993,2025-02-25,Withdrawal,Wait item international than language.,920.82
28395,2022-11-20,Payment,Force their many friend relationship above.,-1546.19
28395,2024-04-14,Payment,Unit only buy personal area truth.,-500.3
28395,2021-08-09,Fee,Including image lot.,-1275.17
28395,2024-02-01,Payment,Where policy large.,-1837.31
28395,2024-08-18,Transfer,West country ask plant.,-134.38
28395,2022-12-28,Fee,Better much chair air able.,1311.91
28395,2023-04-01,Fee,Phone heavy according.,-1704.52
28395,2023-08-23,Transfer,Town doctor poor all sister.,-1802.45
28395,2024-11-10,Withdrawal,Quality base himself hair music fight.,1370.84
28395,2022-08-12,Payment,Heavy start security the always.,-530.09
28395,2022-03-03,Transfer,Watch something bad must two pass.,1980.85
28395,2023-09-07,Fee,Fish ground different far chair.,-1988.53
28395,2024-11-15,Payment,Give election partner activity political special.,528.99
28395,2024-08-09,Payment,Miss we size say record.,1387.2
28395,2024-06-13,Payment,Report art page.,-1873.22
28395,2023-10-20,Fee,Hear customer employee cause level.,-1185.59
28395,2022-12-06,Transfer,Western actually detail represent share.,-636.72
28395,2023-05-16,Withdrawal,Become determine task become then.,-1233.45
63791,2025-02-23,Payment,Paper test deep boy exist.,-981.05
63791,2025-02-02,Fee,Feeling close his decade house north.,-1696.01
87411,2025-03-22,Deposit,Writer other color week.,258.16
87411,2024-11-11,Deposit,Join military six.,1464.04
87411,2025-03-20,Transfer,System opportunity help baby.,-1379.58
87411,2025-01-24,Transfer,Drug animal general meet.,-590.23
87411,2024-10-23,Withdrawal,Leader foot analysis.,-121.07
87411,2025-01-15,Payment,Government maybe exist book may.,-1323.65
87411,2024-06-07,Withdrawal,Not party sell.,-927.03
87411,2025-03-05,Fee,Film along story spring.,-1602.32
87411,2024-12-21,Withdrawal,Toward ask enjoy news less.,-372.3
87411,2024-10-07,Fee,Tend number here glass sport.,1615.55
87411,2024-08-11,Transfer,Successful nation sit meet.,-880.63
87411,2024-12-12,Deposit,Important choose trade north prevent.,-789.52
87411,2024-07-26,Payment,Would recognize red respond still toward.,1126.85
87411,2024-10-23,Payment,Cost collection high start.,1412.5
87411,2025-01-01,Deposit,Paper tax ever individual.,-1808.05
87411,2025-02-06,Withdrawal,Generation fire candidate seem.,-403.26
87411,2024-12-13,Transfer,Range wish industry product difference.,-1385.7
87411,2024-10-08,Transfer,Word bad recognize mind up.,-1211.73
87411,2025-01-27,Deposit,Five me a those style.,-970.08
64269,2025-02-03,Payment,Career evening film agent within phone.,532.46
64269,2024-07-31,Fee,Method whom difficult.,477.82
64269,2024-09-24,Deposit,Weight enough us single.,906.17
